,Unnamed: 0,NameCode_x,Last_Name_x,First_Name_x,Season_x,Age,Team,Nat,Pos,GP,G,A,PTS,PM,PIM,ESG,PPG,SHG,Shot,TOI,OPS,DPS,PS,OGVT,DGVT,SGVT,GVT,Sub_ID,TotYears,year_number,NameCode_Season,Season_Start,Season_y,NameCode_y,First_Name_y,Last_Name_y,Salary,Sal_mil,a1,a2,a3,a4,a5,a6,goals_million,assists_million,point_/million,shots_million,plus_minus_million,time_on_ice_million
378,3969,Carle Matt,Carle,Matt,2011-12,27.0,PHI,US,D,82,4,34,38,4,36,1,3,0,132,1888,2.5,3.3,5.8,5.9,2.7,0.0,8.5,Sub_ 696,10,7,Carle Matt_2011-2012,2011,2011-2012,Carle Matt,Matt ,Carle,3800000,3.8,1.0526315789473684,8.947368421052632,10.0,34.73684210526316,1.0526315789473684,496.8421052631579,1.0526315789473684,8.947368421052632,10.0,34.73684210526316,1.0526315789473684,496.8421052631579
379,3970,Carle Matt,Carle,Matt,2012-13,28.0,TBL,US,D,48,5,17,22,1,4,3,2,0,66,1140,1.6,1.8,3.4,3.5,1.4,0.0,4.9,Sub_ 696,10,8,Carle Matt_2012-2013,2012,2012-2013,Carle Matt,Matt ,Carle,3219512,3.219512,1.5530303971533574,5.280303350321415,6.833333747474772,20.500001242424318,0.3106060794306715,354.0909305509655,1.5530303971533574,5.280303350321415,6.833333747474772,20.500001242424318,0.3106060794306715,354.0909305509655
380,3971,Carle Matt,Carle,Matt,2013-14,29.0,TBL,US,D,82,2,29,31,11,28,1,1,0,115,1819,1.4,4.3,5.7,3.2,5.1,0.9,9.2,Sub_ 696,10,9,Carle Matt_2013-2014,2013,2013-2014,Carle Matt,Matt ,Carle,5500000,5.5,0.36363636363636365,5.2727272727272725,5.636363636363637,20.90909090909091,2.0,330.72727272727275,0.36363636363636365,5.2727272727272725,5.636363636363637,20.90909090909091,2.0,330.72727272727275
381,3972,Carle Matt,Carle,Matt,2015-16,31.0,TBL,US,D,64,2,7,9,4,26,2,0,0,54,1074,-0.1,2.7,2.6,-0.3,2.8,0.0,2.5,Sub_ 696,10,10,Carle Matt_2015-2016,2015,2015-2016,Carle Matt,Matt ,Carle,5500000,5.5,0.36363636363636365,1.2727272727272727,1.6363636363636365,9.818181818181818,0.7272727272727273,195.27272727272728,0.36363636363636365,1.2727272727272727,1.6363636363636365,9.818181818181818,0.7272727272727273,195.27272727272728
382,3988,Carlson John,Carlson,John,2011-12,22.0,WSH,US,D,82,9,23,32,-15,22,5,4,0,152,1792,2.6,2.2,4.8,5.0,2.6,0.0,7.6,Sub_ 701,7,3,Carlson John_2011-2012,2011,2011-2012,Carlson John,John ,Carlson,875000,0.875,10.285714285714286,26.285714285714285,36.57142857142857,173.71428571428572,-17.142857142857142,2048.0,10.285714285714286,26.285714285714285,36.57142857142857,173.71428571428572,-17.142857142857142,2048.0
383,3989,Carlson John,Carlson,John,2012-13,23.0,WSH,US,D,48,6,16,22,11,18,6,0,0,97,1105,1.8,2.7,4.5,3.7,2.7,0.0,6.3,Sub_ 701,7,4,Carlson John_2012-2013,2012,2012-2013,Carlson John,John ,Carlson,2321951,2.321951,2.5840338577342936,6.890756953958116,9.47479081169241,41.77521403337108,4.737395405846205,475.8929021327324,2.5840338577342936,6.890756953958116,9.47479081169241,41.77521403337108,4.737395405846205,475.8929021327324
384,3989,Carlson John,Carlson,John,2012-13,23.0,WSH,US,D,48,6,16,22,11,18,6,0,0,97,1105,1.8,2.7,4.5,3.7,2.7,0.0,6.3,Sub_ 701,7,4,Carlson John_2012-2013,2012,2012-2013,Carlson John,John ,Carlson,787500,0.7875,7.6190476190476195,20.317460317460316,27.936507936507937,123.17460317460318,13.968253968253968,1403.1746031746031,7.6190476190476195,20.317460317460316,27.936507936507937,123.17460317460318,13.968253968253968,1403.1746031746031
385,3990,Carlson John,Carlson,John,2013-14,24.0,WSH,US,D,82,10,27,37,-3,22,5,5,0,208,2010,2.7,3.9,6.7,4.5,3.3,0.0,7.7,Sub_ 701,7,5,Carlson John_2013-2014,2013,2013-2014,Carlson John,John ,Carlson,4000000,4.0,2.5,6.75,9.25,52.0,-0.75,502.5,2.5,6.75,9.25,52.0,-0.75,502.5
386,3991,Carlson John,Carlson,John,2014-15,25.0,WSH,US,D,82,12,43,55,11,28,8,3,1,193,1892,5.1,4.8,10.0,11.7,6.6,0.6,18.9,Sub_ 701,7,6,Carlson John_2014-2015,2014,2014-2015,Carlson John,John ,Carlson,4000000,4.0,3.0,10.75,13.75,48.25,2.75,473.0,3.0,10.75,13.75,48.25,2.75,473.0
387,3992,Carlson John,Carlson,John,2015-16,26.0,WSH,US,D,56,8,31,39,16,14,6,2,0,124,1327,3.6,4.1,7.7,7.7,4.0,0.0,11.8,Sub_ 701,7,7,Carlson John_2015-2016,2015,2015-2016,Carlson John,John ,Carlson,4000000,4.0,2.0,7.75,9.75,31.0,4.0,331.75,2.0,7.75,9.75,31.0,4.0,331.75
388,4041,Caron Jordan,Caron,Jordan,2011-12,21.0,BOS,CA,RW,48,7,8,15,0,14,7,0,0,57,553,1.0,0.4,1.4,1.7,0.5,0.0,2.3,Sub_ 709,6,2,Caron Jordan_2011-2012,2011,2011-2012,Caron Jordan,Jordan ,Caron,900000,0.9,7.777777777777778,8.88888888888889,16.666666666666668,63.33333333333333,0.0,614.4444444444445,7.777777777777778,8.88888888888889,16.666666666666668,63.33333333333333,0.0,614.4444444444445
389,4043,Caron Jordan,Caron,Jordan,2013-14,23.0,BOS,CA,RW,35,1,2,3,-8,36,1,0,0,52,382,-0.6,0.0,-0.7,-1.8,-0.3,0.0,-2.1,Sub_ 709,6,4,Caron Jordan_2013-2014,2013,2013-2014,Caron Jordan,Jordan ,Caron,640000,0.64,1.5625,3.125,4.6875,81.25,-12.5,596.875,1.5625,3.125,4.6875,81.25,-12.5,596.875
390,4044,Caron Jordan,Caron,Jordan,2014-15,24.0,COL,CA,RW,30,0,0,0,-2,18,0,0,0,12,241,-0.7,0.2,-0.5,-1.7,0.2,0.0,-1.5,Sub_ 709,6,5,Caron Jordan_2014-2015,2014,2014-2015,Caron Jordan,Jordan ,Caron,132258,0.132258,0.0,0.0,0.0,90.73175157646419,-15.121958596077365,1822.1960108273224,0.0,0.0,0.0,90.73175157646419,-15.121958596077365,1822.1960108273224
391,4045,Caron Jordan,Caron,Jordan,2015-16,25.0,STL,CA,RW,4,0,0,0,-3,0,0,0,0,1,33,-0.1,-0.1,-0.2,-0.4,-0.2,0.0,-0.6,Sub_ 709,6,6,Caron Jordan_2015-2016,2015,2015-2016,Caron Jordan,Jordan ,Caron,600000,0.6,0.0,0.0,0.0,1.6666666666666667,-5.0,55.0,0.0,0.0,0.0,1.6666666666666667,-5.0,55.0
392,4065,Carr Daniel,Carr,Daniel,2015-16,24.0,MTL,CA,LW,23,6,3,9,0,8,5,1,0,39,278,0.9,0.3,1.2,1.6,0.5,0.0,2.0,Sub_ 712,1,1,Carr Daniel_2015-2016,2015,2015-2016,Carr Daniel,Daniel ,Carr,638727,0.638727,9.393684625826056,4.696842312913028,14.090526938739085,61.05895006786937,0.0,435.2407209966073,9.393684625826056,4.696842312913028,14.090526938739085,61.05895006786937,0.0,435.2407209966073
393,4075,Carrick Connor,Carrick,Connor,2015-16,21.0,TOT,US,D,19,2,2,4,-5,15,2,0,0,21,295,0.3,0.3,0.5,0.5,-0.3,0.0,0.2,Sub_ 714,2,2,Carrick Connor_2015-2016,2015,2015-2016,Carrick Connor,Connor ,Carrick,139865,0.139865,14.299503092267544,14.299503092267544,28.59900618453509,150.1447824688092,-35.74875773066886,2109.176706109463,14.299503092267544,14.299503092267544,28.59900618453509,150.1447824688092,-35.74875773066886,2109.176706109463
394,4078,Carrick Trevor,Carrick,Trevor,2015-16,21.0,CAR,CA,D,2,0,0,0,-1,0,0,0,0,3,33,0.0,0.0,0.0,-0.2,0.0,0.0,-0.2,Sub_ 716,1,1,Carrick Trevor_2015-2016,2015,2015-2016,Carrick Trevor,Trevor ,Carrick,85080,0.08508,0.0,0.0,0.0,35.26093088857546,-11.753643629525152,387.87023977433,0.0,0.0,0.0,35.26093088857546,-11.753643629525152,387.87023977433
395,4134,Carter Jeff,Carter,Jeff,2011-12,27.0,TOT,CA,C,55,21,13,34,-12,16,11,10,0,184,1055,3.2,0.8,4.0,3.8,1.3,-0.3,4.8,Sub_ 725,11,7,Carter Jeff_2011-2012,2011,2011-2012,Carter Jeff,Jeff ,Carter,6000000,6.0,3.5,2.1666666666666665,5.666666666666667,30.666666666666668,-2.0,175.83333333333334,3.5,2.1666666666666665,5.666666666666667,30.666666666666668,-2.0,175.83333333333334
396,4135,Carter Jeff,Carter,Jeff,2012-13,28.0,LAK,CA,C,48,26,7,33,0,16,18,8,0,133,844,4.2,1.0,5.2,5.8,2.3,1.0,9.0,Sub_ 725,11,8,Carter Jeff_2012-2013,2012,2012-2013,Carter Jeff,Jeff ,Carter,3658537,3.658537,7.106665861244536,1.9133331164889136,9.019998977733449,36.353329213289356,0.0,230.69330718809186,7.106665861244536,1.9133331164889136,9.019998977733449,36.353329213289356,0.0,230.69330718809186
397,4136,Carter Jeff,Carter,Jeff,2013-14,29.0,LAK,CA,C,72,27,23,50,8,44,18,8,1,256,1365,4.9,2.1,7.0,6.1,3.9,-0.1,9.9,Sub_ 725,11,9,Carter Jeff_2013-2014,2013,2013-2014,Carter Jeff,Jeff ,Carter,6500000,6.5,4.153846153846154,3.5384615384615383,7.6923076923076925,39.38461538461539,1.2307692307692308,210.0,4.153846153846154,3.5384615384615383,7.6923076923076925,39.38461538461539,1.2307692307692308,210.0
398,4137,Carter Jeff,Carter,Jeff,2014-15,30.0,LAK,CA,C,82,28,34,62,7,28,17,10,1,218,1474,6.0,2.0,8.0,9.8,4.8,-0.6,13.9,Sub_ 725,11,10,Carter Jeff_2014-2015,2014,2014-2015,Carter Jeff,Jeff ,Carter,6750000,6.75,4.148148148148148,5.037037037037037,9.185185185185185,32.2962962962963,1.037037037037037,218.37037037037038,4.148148148148148,5.037037037037037,9.185185185185185,32.2962962962963,1.037037037037037,218.37037037037038
399,4138,Carter Jeff,Carter,Jeff,2015-16,31.0,LAK,CA,C,77,24,38,62,18,20,19,4,1,242,1416,5.7,2.3,8.0,10.0,4.5,-0.6,13.8,Sub_ 725,11,11,Carter Jeff_2015-2016,2015,2015-2016,Carter Jeff,Jeff ,Carter,7000000,7.0,3.4285714285714284,5.428571428571429,8.857142857142858,34.57142857142857,2.5714285714285716,202.28571428571428,3.4285714285714284,5.428571428571429,8.857142857142858,34.57142857142857,2.5714285714285716,202.28571428571428
400,4152,Carter Ryan,Carter,Ryan,2011-12,28.0,TOT,US,C,72,4,4,8,-13,90,4,0,0,50,745,-0.8,0.5,-0.3,-1.9,0.8,0.0,-1.1,Sub_ 728,9,5,Carter Ryan_2011-2012,2011,2011-2012,Carter Ryan,Ryan ,Carter,750000,0.75,5.333333333333333,5.333333333333333,10.666666666666666,66.66666666666667,-17.333333333333332,993.3333333333334,5.333333333333333,5.333333333333333,10.666666666666666,66.66666666666667,-17.333333333333332,993.3333333333334
401,4153,Carter Ryan,Carter,Ryan,2012-13,29.0,NJD,US,C,44,6,9,15,-2,31,5,0,1,63,574,0.8,0.7,1.6,1.0,2.4,0.0,3.4,Sub_ 728,9,6,Carter Ryan_2012-2013,2012,2012-2013,Carter Ryan,Ryan ,Carter,439024,0.439024,13.666678814825612,20.500018222238417,34.16669703706403,143.50012755566894,-4.5555596049418705,1307.445606618317,13.666678814825612,20.500018222238417,34.16669703706403,143.50012755566894,-4.5555596049418705,1307.445606618317
402,4154,Carter Ryan,Carter,Ryan,2013-14,30.0,NJD,US,C,62,7,3,10,-6,35,7,0,0,69,702,-0.1,0.7,0.6,-0.2,1.4,0.0,1.2,Sub_ 728,9,7,Carter Ryan_2013-2014,2013,2013-2014,Carter Ryan,Ryan ,Carter,800000,0.8,8.75,3.75,12.5,86.25,-7.5,877.5,8.75,3.75,12.5,86.25,-7.5,877.5
403,4155,Carter Ryan,Carter,Ryan,2014-15,31.0,MIN,US,C,53,3,10,13,3,55,2,0,1,47,535,0.3,0.7,1.1,1.2,3.5,0.0,4.7,Sub_ 728,9,8,Carter Ryan_2014-2015,2014,2014-2015,Carter Ryan,Ryan ,Carter,725000,0.725,4.137931034482759,13.793103448275863,17.931034482758623,64.82758620689656,4.137931034482759,737.9310344827586,4.137931034482759,13.793103448275863,17.931034482758623,64.82758620689656,4.137931034482759,737.9310344827586
404,4156,Carter Ryan,Carter,Ryan,2015-16,32.0,MIN,US,LW,60,7,5,12,-3,48,6,0,1,62,668,0.3,0.7,1.0,0.9,1.5,0.0,2.5,Sub_ 728,9,9,Carter Ryan_2015-2016,2015,2015-2016,Carter Ryan,Ryan ,Carter,625000,0.625,11.2,8.0,19.2,99.2,-4.8,1068.8,11.2,8.0,19.2,99.2,-4.8,1068.8
405,4201,Catenacci Daniel,Catenacci,Daniel,2015-16,22.0,BUF,CA,C,11,0,0,0,-2,0,0,0,0,7,96,-0.3,0.0,-0.2,-0.7,0.0,0.0,-0.7,Sub_ 736,1,1,Catenacci Daniel_2015-2016,2015,2015-2016,Catenacci Daniel,Daniel ,Catenacci,126731,0.126731,0.0,0.0,0.0,55.23510427598614,-15.781458364567468,757.5100014992385,0.0,0.0,0.0,55.23510427598614,-15.781458364567468,757.5100014992385
406,4230,Ceci Cody,Ceci,Cody,2013-14,20.0,OTT,,D,49,3,6,9,-4,14,3,0,0,82,843,0.3,1.0,1.4,0.0,0.0,0.0,0.1,Sub_ 741,3,1,Ceci Cody_2013-2014,2013,2013-2014,Ceci Cody,Cody ,Ceci,318355,0.318355,9.423442383502694,18.84688476700539,28.27032715050808,257.5740918157403,-12.564589844670259,2647.9873097642567,9.423442383502694,18.84688476700539,28.27032715050808,257.5740918157403,-12.564589844670259,2647.9873097642567
407,4231,Ceci Cody,Ceci,Cody,2014-15,21.0,OTT,CA,D,81,5,16,21,-4,6,4,1,0,130,1562,1.0,2.6,3.6,1.9,1.8,0.0,3.7,Sub_ 741,3,2,Ceci Cody_2014-2015,2014,2014-2015,Ceci Cody,Cody ,Ceci,1137500,1.1375,4.395604395604396,14.065934065934066,18.461538461538463,114.28571428571429,-3.5164835164835164,1373.1868131868132,4.395604395604396,14.065934065934066,18.461538461538463,114.28571428571429,-3.5164835164835164,1373.1868131868132
408,4232,Ceci Cody,Ceci,Cody,2015-16,22.0,OTT,CA,D,75,10,16,26,9,18,10,0,0,116,1448,2.4,2.8,5.2,6.0,1.6,-0.2,7.4,Sub_ 741,3,3,Ceci Cody_2015-2016,2015,2015-2016,Ceci Cody,Cody ,Ceci,832500,0.8325,12.012012012012011,19.21921921921922,31.23123123123123,139.33933933933935,10.81081081081081,1739.3393393393394,12.012012012012011,19.21921921921922,31.23123123123123,139.33933933933935,10.81081081081081,1739.3393393393394
409,4284,Chara Zdeno,Chara,Zdeno,2011-12,34.0,BOS,CS,D,79,12,40,52,33,86,4,8,0,224,1975,5.1,5.9,10.9,11.2,6.7,0.0,18.0,Sub_ 751,18,14,Chara Zdeno_2011-2012,2011,2011-2012,Chara Zdeno,Zdeno ,Chara,8500000,8.5,1.411764705882353,4.705882352941177,6.117647058823529,26.352941176470587,3.8823529411764706,232.35294117647058,1.411764705882353,4.705882352941177,6.117647058823529,26.352941176470587,3.8823529411764706,232.35294117647058
410,4285,Chara Zdeno,Chara,Zdeno,2012-13,35.0,BOS,CS,D,48,7,12,19,14,70,4,3,0,119,1197,1.5,3.7,5.2,2.4,4.4,0.0,6.9,Sub_ 751,18,15,Chara Zdeno_2012-2013,2012,2012-2013,Chara Zdeno,Zdeno ,Chara,6000000,6.0,1.1666666666666667,2.0,3.1666666666666665,19.833333333333332,2.3333333333333335,199.5,1.1666666666666667,2.0,3.1666666666666665,19.833333333333332,2.3333333333333335,199.5
411,4286,Chara Zdeno,Chara,Zdeno,2013-14,36.0,BOS,CS,D,77,17,23,40,25,66,7,10,0,168,1898,4.1,5.2,9.2,8.0,5.3,0.0,13.3,Sub_ 751,18,16,Chara Zdeno_2013-2014,2013,2013-2014,Chara Zdeno,Zdeno ,Chara,8000000,8.0,2.125,2.875,5.0,21.0,3.125,237.25,2.125,2.875,5.0,21.0,3.125,237.25
412,4287,Chara Zdeno,Chara,Zdeno,2014-15,37.0,BOS,SK,D,63,8,12,20,0,42,4,4,0,138,1471,1.3,3.2,4.5,1.1,3.3,-0.3,4.1,Sub_ 751,18,17,Chara Zdeno_2014-2015,2014,2014-2015,Chara Zdeno,Zdeno ,Chara,7000000,7.0,1.1428571428571428,1.7142857142857142,2.857142857142857,19.714285714285715,0.0,210.14285714285714,1.1428571428571428,1.7142857142857142,2.857142857142857,19.714285714285715,0.0,210.14285714285714
413,4288,Chara Zdeno,Chara,Zdeno,2015-16,38.0,BOS,CS,D,80,9,28,37,12,71,8,1,0,158,1928,2.8,4.5,7.3,6.1,6.3,0.0,12.4,Sub_ 751,18,18,Chara Zdeno_2015-2016,2015,2015-2016,Chara Zdeno,Zdeno ,Chara,7000000,7.0,1.2857142857142858,4.0,5.285714285714286,22.571428571428573,1.7142857142857142,275.42857142857144,1.2857142857142858,4.0,5.285714285714286,22.571428571428573,1.7142857142857142,275.42857142857144
414,4402,Chiarot Ben,Chiarot,Ben,2014-15,23.0,WPG,CA,D,40,2,6,8,5,22,2,0,0,37,681,0.3,1.8,2.1,0.5,2.2,0.0,2.6,Sub_ 770,3,2,Chiarot Ben_2014-2015,2014,2014-2015,Chiarot Ben,Ben ,Chiarot,422580,0.42258,4.7328316531780965,14.198494959534289,18.931326612712386,87.55738558379478,11.83207913294524,1611.5291779071417,4.7328316531780965,14.198494959534289,18.931326612712386,87.55738558379478,11.83207913294524,1611.5291779071417
415,4403,Chiarot Ben,Chiarot,Ben,2015-16,24.0,WPG,CA,D,70,1,9,10,-9,43,1,0,0,74,1012,0.0,1.1,1.1,-0.3,1.1,0.0,0.8,Sub_ 770,3,3,Chiarot Ben_2015-2016,2015,2015-2016,Chiarot Ben,Ben ,Chiarot,850000,0.85,1.1764705882352942,10.588235294117647,11.764705882352942,87.05882352941177,-10.588235294117647,1190.5882352941176,1.1764705882352942,10.588235294117647,11.764705882352942,87.05882352941177,-10.588235294117647,1190.5882352941176
416,4405,Chiasson Alex,Chiasson,Alex,2013-14,23.0,DAL,CA,RW,79,13,22,35,-21,38,7,6,0,144,1194,2.1,0.3,2.4,0.8,0.0,-0.5,0.3,Sub_ 771,4,2,Chiasson Alex_2013-2014,2013,2013-2014,Chiasson Alex,Alex ,Chiasson,900000,0.9,14.444444444444445,24.444444444444443,38.888888888888886,160.0,-23.333333333333332,1326.6666666666667,14.444444444444445,24.444444444444443,38.888888888888886,160.0,-23.333333333333332,1326.6666666666667
417,4406,Chiasson Alex,Chiasson,Alex,2014-15,24.0,OTT,CA,RW,76,11,15,26,-5,67,8,3,0,105,1017,1.4,0.8,2.1,1.3,0.6,-0.5,1.3,Sub_ 771,4,3,Chiasson Alex_2014-2015,2014,2014-2015,Chiasson Alex,Alex ,Chiasson,900000,0.9,12.222222222222221,16.666666666666668,28.88888888888889,116.66666666666666,-5.555555555555555,1130.0,12.222222222222221,16.666666666666668,28.88888888888889,116.66666666666666,-5.555555555555555,1130.0
418,4407,Chiasson Alex,Chiasson,Alex,2015-16,25.0,OTT,CA,RW,77,8,6,14,2,45,5,2,1,88,1050,-0.4,1.0,0.6,-2.0,1.2,-0.2,-1.1,Sub_ 771,4,4,Chiasson Alex_2015-2016,2015,2015-2016,Chiasson Alex,Alex ,Chiasson,1200000,1.2,6.666666666666667,5.0,11.666666666666668,73.33333333333334,1.6666666666666667,875.0,6.666666666666667,5.0,11.666666666666668,73.33333333333334,1.6666666666666667,875.0
419,4436,Chimera Jason,Chimera,Jason,2011-12,32.0,WSH,CA,LW,82,20,19,39,4,78,17,1,2,205,1184,3.4,1.5,4.9,6.0,3.2,0.0,9.1,Sub_ 775,15,11,Chimera Jason_2011-2012,2011,2011-2012,Chimera Jason,Jason ,Chimera,1875000,1.875,10.666666666666666,10.133333333333333,20.8,109.33333333333333,2.1333333333333333,631.4666666666667,10.666666666666666,10.133333333333333,20.8,109.33333333333333,2.1333333333333333,631.4666666666667
420,4437,Chimera Jason,Chimera,Jason,2012-13,33.0,WSH,CA,LW,47,3,11,14,-5,48,3,0,0,92,596,0.2,0.3,0.5,0.0,0.4,0.0,0.3,Sub_ 775,15,12,Chimera Jason_2012-2013,2012,2012-2013,Chimera Jason,Jason ,Chimera,1203659,1.203659,2.492400256218746,9.138800939468736,11.631201195687483,76.43360785737488,-4.154000427031244,495.15685090212423,2.492400256218746,9.138800939468736,11.631201195687483,76.43360785737488,-4.154000427031244,495.15685090212423
421,4438,Chimera Jason,Chimera,Jason,2013-14,34.0,WSH,CA,LW,82,15,27,42,4,36,14,1,0,167,1264,2.8,1.6,4.4,4.6,3.5,-0.3,7.8,Sub_ 775,15,13,Chimera Jason_2013-2014,2013,2013-2014,Chimera Jason,Jason ,Chimera,1700000,1.7,8.823529411764707,15.882352941176471,24.705882352941178,98.23529411764706,2.3529411764705883,743.5294117647059,8.823529411764707,15.882352941176471,24.705882352941178,98.23529411764706,2.3529411764705883,743.5294117647059
422,4439,Chimera Jason,Chimera,Jason,2014-15,35.0,WSH,CA,LW,77,7,12,19,-1,51,7,0,0,96,996,0.1,1.0,1.1,0.0,2.1,-0.3,1.8,Sub_ 775,15,14,Chimera Jason_2014-2015,2014,2014-2015,Chimera Jason,Jason ,Chimera,2000000,2.0,3.5,6.0,9.5,48.0,-0.5,498.0,3.5,6.0,9.5,48.0,-0.5,498.0
423,4440,Chimera Jason,Chimera,Jason,2015-16,36.0,WSH,CA,LW,82,20,20,40,0,22,14,4,2,165,1152,3.5,1.2,4.7,6.9,2.2,0.0,9.1,Sub_ 775,15,15,Chimera Jason_2015-2016,2015,2015-2016,Chimera Jason,Jason ,Chimera,2000000,2.0,10.0,10.0,20.0,82.5,0.0,576.0,10.0,10.0,20.0,82.5,0.0,576.0
424,4447,Chipchura Kyle,Chipchura,Kyle,2011-12,25.0,PHX,CA,C,53,3,13,16,2,42,3,0,0,43,558,0.5,0.7,1.2,0.9,1.3,0.0,2.1,Sub_ 777,9,5,Chipchura Kyle_2011-2012,2011,2011-2012,Chipchura Kyle,Kyle ,Chipchura,550000,0.55,5.454545454545454,23.636363636363633,29.09090909090909,78.18181818181817,3.6363636363636362,1014.5454545454545,5.454545454545454,23.636363636363633,29.09090909090909,78.18181818181817,3.6363636363636362,1014.5454545454545
425,4448,Chipchura Kyle,Chipchura,Kyle,2012-13,26.0,PHX,CA,C,46,5,9,14,1,50,5,0,0,37,446,0.9,0.5,1.3,1.3,1.0,0.0,2.2,Sub_ 777,9,6,Chipchura Kyle_2012-2013,2012,2012-2013,Chipchura Kyle,Kyle ,Chipchura,395122,0.395122,12.654319425392664,22.777774965706797,35.43209439109946,93.64196374790572,2.5308638850785328,1128.7652927450256,12.654319425392664,22.777774965706797,35.43209439109946,93.64196374790572,2.5308638850785328,1128.7652927450256
426,4449,Chipchura Kyle,Chipchura,Kyle,2013-14,27.0,PHX,CA,C,80,5,15,20,3,45,5,0,0,46,777,0.6,1.0,1.6,0.5,2.2,0.0,2.7,Sub_ 777,9,7,Chipchura Kyle_2013-2014,2013,2013-2014,Chipchura Kyle,Kyle ,Chipchura,800000,0.8,6.25,18.75,25.0,57.5,3.75,971.25,6.25,18.75,25.0,57.5,3.75,971.25
427,4450,Chipchura Kyle,Chipchura,Kyle,2014-15,28.0,ARI,CA,C,70,4,10,14,-23,82,3,1,0,81,938,-0.6,0.3,-0.3,-1.4,0.0,0.0,-1.4,Sub_ 777,9,8,Chipchura Kyle_2014-2015,2014,2014-2015,Chipchura Kyle,Kyle ,Chipchura,875000,0.875,4.571428571428571,11.428571428571429,16.0,92.57142857142857,-26.285714285714285,1072.0,4.571428571428571,11.428571428571429,16.0,92.57142857142857,-26.285714285714285,1072.0
428,4451,Chipchura Kyle,Chipchura,Kyle,2015-16,29.0,ARI,CA,C,70,4,8,12,-10,38,4,0,0,47,716,-0.2,0.4,0.2,-1.2,0.8,0.0,-0.4,Sub_ 777,9,9,Chipchura Kyle_2015-2016,2015,2015-2016,Chipchura Kyle,Kyle ,Chipchura,950000,0.95,4.2105263157894735,8.421052631578947,12.631578947368421,49.473684210526315,-10.526315789473685,753.6842105263158,4.2105263157894735,8.421052631578947,12.631578947368421,49.473684210526315,-10.526315789473685,753.6842105263158
429,4467,Chorney Taylor,Chorney,Taylor,2015-16,28.0,WSH,CA,D,55,1,5,6,8,21,1,0,0,28,726,-0.1,2.2,2.0,-0.9,2.4,0.0,1.5,Sub_ 782,6,6,Chorney Taylor_2015-2016,2015,2015-2016,Chorney Taylor,Taylor ,Chorney,700000,0.7,1.4285714285714286,7.142857142857143,8.571428571428571,40.0,11.428571428571429,1037.142857142857,1.4285714285714286,7.142857142857143,8.571428571428571,40.0,11.428571428571429,1037.142857142857
430,4655,Cizikas Casey,Cizikas,Casey,2011-12,20.0,NYI,CA,C,15,0,4,4,1,6,0,0,0,12,159,0.0,0.3,0.2,-0.2,0.7,0.0,0.5,Sub_ 813,5,1,Cizikas Casey_2011-2012,2011,2011-2012,Cizikas Casey,Casey ,Cizikas,690000,0.69,0.0,5.797101449275363,5.797101449275363,17.39130434782609,1.4492753623188408,230.43478260869566,0.0,5.797101449275363,5.797101449275363,17.39130434782609,1.4492753623188408,230.43478260869566
431,4656,Cizikas Casey,Cizikas,Casey,2012-13,21.0,NYI,CA,C,45,6,9,15,0,14,6,0,0,45,485,1.0,0.5,1.5,1.4,1.5,0.0,2.9,Sub_ 813,5,2,Cizikas Casey_2012-2013,2012,2012-2013,Cizikas Casey,Casey ,Cizikas,552439,0.552439,10.860927631829034,16.29139144774355,27.152319079572585,81.45695723871776,0.0,877.9249835728469,10.860927631829034,16.29139144774355,27.152319079572585,81.45695723871776,0.0,877.9249835728469
432,4657,Cizikas Casey,Cizikas,Casey,2013-14,22.0,NYI,CA,C,80,6,10,16,-12,30,5,1,0,79,1070,-0.5,0.6,0.1,-0.4,1.7,0.6,1.9,Sub_ 813,5,3,Cizikas Casey_2013-2014,2013,2013-2014,Cizikas Casey,Casey ,Cizikas,900000,0.9,6.666666666666666,11.11111111111111,17.77777777777778,87.77777777777777,-13.333333333333332,1188.888888888889,6.666666666666666,11.11111111111111,17.77777777777778,87.77777777777777,-13.333333333333332,1188.888888888889
433,4658,Cizikas Casey,Cizikas,Casey,2014-15,23.0,NYI,CA,C,70,9,9,18,-2,24,7,0,2,90,876,0.6,0.7,1.3,2.0,1.9,0.0,3.9,Sub_ 813,5,4,Cizikas Casey_2014-2015,2014,2014-2015,Cizikas Casey,Casey ,Cizikas,800000,0.8,11.25,11.25,22.5,112.5,-2.5,1095.0,11.25,11.25,22.5,112.5,-2.5,1095.0
434,4659,Cizikas Casey,Cizikas,Casey,2015-16,24.0,NYI,CA,C,80,8,22,30,4,31,7,0,1,84,1015,1.5,1.3,2.8,3.3,4.7,0.0,8.0,Sub_ 813,5,5,Cizikas Casey_2015-2016,2015,2015-2016,Cizikas Casey,Casey ,Cizikas,1200000,1.2,6.666666666666667,18.333333333333336,25.0,70.0,3.3333333333333335,845.8333333333334,6.666666666666667,18.333333333333336,25.0,70.0,3.3333333333333335,845.8333333333334
